strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
B_cfs_twfe,5,0.02310190428237475,0.0,0.02198859908743947,0.25333333333333335,0.0,0.0,0.12,0.05200004577636719,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,5,0.5040191630247641,0.5019589106545628,0.3313263909380706,0.25333333333333335,0.0,0.1,0.2,0.5360984802246094,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,5,0.5876398626651407,0.5876398626651407,0.45335749623720145,0.0033333333333333335,0.0,0.1,0.36,0.08358263969421387,0.3371505898947728,0.5385336108807992,0.7864770354653656
E_novelty,5,0.452323114696491,,0.2828449067357668,0.09333333333333334,0.2,0.2,0.24,0.07955169677734375,0.0,0.4375,0.875
F_combined,5,0.49859197196152505,0.5595875509727886,0.36399834297952977,0.11666666666666667,0.0,0.0,0.24,0.5109896659851074,0.0,0.4375,1.0
G_main_exploiter,5,0.5184367276233568,0.509339970665363,0.38579533164068214,0.25333333333333335,0.0,0.1,0.4,0.05575728416442871,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,5,0.6161761759865785,0.6233962599584439,0.4953560184971973,0.25333333333333335,0.0,0.1,0.24,0.09713435173034668,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,5,0.518110201224458,0.518110201224458,0.3470751412314982,0.0033333333333333335,0.0,0.4,0.2,0.5304148197174072,0.20650616986090042,0.46538263537411073,0.6765756784092443
J_boxcox_cat,5,0.5029740330448116,0.5029740330448116,0.32964545325692995,0.0033333333333333335,0.0,0.0,0.28,0.11956501007080078,0.2602451095558709,0.5161415206898246,0.7308646124568553
K_tobit_boxcox_cat,5,0.47159235102612246,0.47159235102612246,0.2871788122380384,0.0033333333333333335,0.0,0.0,0.2,0.5451343059539795,0.22415548573487976,0.4788993958219916,0.6639678298560874
A_baseline,6,0.3844914710225431,0.39700663340703785,0.23155628293316435,0.25333333333333335,0.0,0.0,0.0,5.721178770065308,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,6,0.015982837016974297,0.0,0.047748268608325824,0.25333333333333335,0.0,0.0,0.08,0.05137777328491211,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,6,0.4927622807452824,0.49561217346859404,0.38802724365518027,0.25333333333333335,0.0,0.0,0.12,0.5346567630767822,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,6,0.5393775486394293,0.5393775486394293,0.4196056178181303,0.0033333333333333335,0.4,0.4,0.36,0.08314156532287598,0.21997137202990097,0.451783898573454,0.6371520034102746
E_novelty,6,0.49498408403251715,,0.4024005698252239,0.12333333333333334,0.0,0.2,0.2,0.07822084426879883,0.0,0.4375,1.0
F_combined,6,0.40233349233559623,0.4693185479838664,0.29057233021735884,0.12,0.2,0.1,0.12,0.5370862483978271,0.0,0.5,1.0
G_main_exploiter,6,0.4941809102668702,0.500838259478199,0.35277752458443074,0.25333333333333335,0.2,0.4,0.4,0.05608105659484863,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,6,0.44770114364316094,0.4617020189113212,0.3119653381572195,0.25333333333333335,0.2,0.2,0.12,0.09598422050476074,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,6,0.44164135157057294,0.44164135157057294,0.3334895987825482,0.0033333333333333335,0.0,0.1,0.08,0.5242099761962891,0.2758752727021559,0.5425910698632888,0.8100133269580516
J_boxcox_cat,6,0.5089940999344437,0.5089940999344437,0.3965572163685372,0.0033333333333333335,0.0,0.1,0.2,0.10446500778198242,0.2899064585147718,0.4972151129747431,0.7396721977985243
K_tobit_boxcox_cat,6,0.3975501950021667,0.3975501950021667,0.2411160835192613,0.0033333333333333335,0.0,0.1,0.2,0.5578224658966064,0.2573710316293294,0.5233058018521508,0.7441058634321388
A_baseline,7,0.44567480624943395,0.4493858820653562,0.33123384759325436,0.25333333333333335,0.0,0.0,0.16,5.4879491329193115,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,7,0.049585892040900435,0.0,-0.0034345281323897915,0.25333333333333335,0.0,0.0,0.12,0.05509138107299805,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,7,0.4878116006201396,0.4945899398882209,0.37375900734946665,0.25333333333333335,0.2,0.1,0.12,0.5186436176300049,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,7,0.47087234302603365,0.47087234302603365,0.3588072511430176,0.0033333333333333335,0.0,0.0,0.24,0.0945584774017334,0.28314769502869097,0.5139675518398547,0.7425724293419708
E_novelty,7,0.38394111701171907,,0.28868806646351586,0.10666666666666667,0.4,0.3,0.24,0.07924771308898926,0.0,0.375,1.0
F_combined,7,0.4876293532981373,0.510654118379093,0.4325724324119456,0.09666666666666666,0.2,0.2,0.32,0.5285260677337646,0.0,0.5,0.875
G_main_exploiter,7,0.3584634101821537,0.3855513578381261,0.28001792938527253,0.25333333333333335,0.0,0.1,0.24,0.057479143142700195,0.10600000000000001,0.5033333333333334,1.0
